Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,ISO,Country,Subregion,Region,Location,Magnitude,Magnitude Scale,Latitude,Longitude,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths
Natural,Geophysical,Earthquake,Ground movement,PAK,Pakistan,Southern Asia,Asia,"Harnai (Sibi district, Baluchistan Province)",6.3,Moment Magnitude,29.976,68.208,1997,2.0,28.0,1997,2.0,28.0,50.0
Natural,Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,Ardabil region,6.0,Moment Magnitude,38.075,48.05,1997,2.0,28.0,1997,2.0,28.0,1100.0
Natural,Geophysical,Earthquake,Ground movement,TTO,Trinidad and Tobago,Latin America and the Caribbean,Americas,Near Trinidad,6.5,Moment Magnitude,11.112,-61.222503,1997,4.0,22.0,1997,4.0,22.0,
Natural,Geophysical,Earthquake,Ground movement,MEX,Mexico,Latin America and the Caribbean,Americas,Arteaga area (Michoacan),7.3,Moment Magnitude,17.31,-102.552784,1997,1.0,12.0,1997,1.0,12.0,1.0
Natural,Geophysical,Earthquake,Ground movement,AFG,Afghanistan,Southern Asia,Asia,Herat area,6.4,Moment Magnitude,33.825,59.809,1997,5.0,10.0,1997,5.0,10.0,5.0
Natural,Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Birjand, Qayer (Khorasan)",7.3,Moment Magnitude,33.825,59.809,1997,5.0,10.0,1997,5.0,10.0,1568.0
Natural,Geophysical,Earthquake,Ground movement,IND,India,Southern Asia,Asia,Jabalpur (Madhya Pradesh),6.0,Moment Magnitude,23.083,80.041,1997,5.0,22.0,1997,5.0,22.0,43.0
Natural,Geophysical,Earthquake,Ground movement,MEX,Mexico,Latin America and the Caribbean,Americas,"Arteaga, Patzcuaro, Michoacan",5.9,Moment Magnitude,18.0,-102.552784,1997,5.0,22.0,1997,5.0,22.0,
Natural,Geophysical,Earthquake,Ground movement,VEN,Venezuela (Bolivarian Republic of),Latin America and the Caribbean,Americas,"Cariaco, Casanai, Cumana",6.7,Moment Magnitude,10.598,-66.58973,1997,7.0,9.0,1997,7.0,9.0,80.0
Natural,Geophysical,Earthquake,Ground movement,ITA,Italy,Southern Europe,Europe,"Umbria, Marche regions",5.5,Moment Magnitude,43.0,13.0,1997,9.0,26.0,1997,10.0,3.0,14.0
Natural,Geophysical,Earthquake,Ground movement,IDN,Indonesia,South-eastern Asia,Asia,Parepare (city) Level 1 = Sulawesi Selatan,6.0,Moment Magnitude,-0.789275,119.4,1997,9.0,28.0,1997,9.0,28.0,20.0
Natural,Geophysical,Earthquake,Ground movement,CHL,Chile,Latin America and the Caribbean,Americas,"Elqui, Limari, Choapa (Coquimbo Region - Region IV)",6.8,Moment Magnitude,-35.675147,-71.542969,1997,10.0,14.0,1997,10.0,14.0,8.0
Natural,Geophysical,Earthquake,Ground movement,BGD,Bangladesh,Southern Asia,Asia,Chittagong,5.9,Moment Magnitude,22.212,92.702,1997,11.0,22.0,1997,11.0,22.0,23.0
Natural,Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,"Kashi, Atushi (Jiashi county), Yuepuhu, Bachu, Shule, Yingjisha counties (Xinhiang autonomus region)",6.6,Moment Magnitude,39.3,76.5,1997,4.0,6.0,1997,4.0,6.0,9.0
Natural,Geophysical,Earthquake,Ground movement,ARM,Armenia,Western Asia,Asia,"Noyemberyan city (Noemberjan district, Tavush province)",4.2,Moment Magnitude,41.101,45.14,1997,7.0,18.0,1997,7.0,18.0,
Natural,Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,Jiashi county (Xinjiang),5.2,Moment Magnitude,39.422,76.839,1997,3.0,1.0,1997,3.0,1.0,2.0
Natural,Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,Jiashi county (Xinjiang),5.8,Moment Magnitude,39.527,76.941,1997,4.0,11.0,1997,4.0,11.0,9.0
Natural,Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,Birjand-Qayen area,6.2,Moment Magnitude,33.938,53.688046,1997,6.0,25.0,1997,6.0,25.0,
Natural,Geophysical,Earthquake,Ground movement,ZAF,South Africa,Sub-Saharan Africa,Africa,Near Stilfontein,5.0,Moment Magnitude,-30.559482,26.619,1997,7.0,21.0,1997,7.0,21.0,15.0
Natural,Geophysical,Earthquake,Ground movement,AFG,Afghanistan,Southern Asia,Asia,Rustaq (Takhar province),5.9,Moment Magnitude,37.075,70.089,1998,2.0,4.0,1998,2.0,4.0,2323.0
Natural,Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,Golbaft (Kerman),6.6,Moment Magnitude,30.154,57.605,1998,3.0,14.0,1998,3.0,14.0,5.0
Natural,Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,Shangyi-Zhangbei (Hebei province),6.2,Moment Magnitude,41.083,114.5,1998,1.0,10.0,1998,1.0,10.0,49.0
Natural,Geophysical,Earthquake,Ground movement,ITA,Italy,Southern Europe,Europe,Gualdo Tadino-Nocera Umbra area (Central),5.2,Moment Magnitude,43.164,12.701,1998,4.0,3.0,1998,4.0,3.0,
Natural,Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Birjand, Gonobad area",5.8,Moment Magnitude,32.457,59.976,1998,4.0,10.0,1998,4.0,10.0,12.0
Natural,Geophysical,Earthquake,Ground movement,AUT,Austria,Western Europe,Europe,Arnoldstein,5.7,Moment Magnitude,46.245,13.652,1998,4.0,12.0,1998,4.0,12.0,
Natural,Geophysical,Earthquake,Ground movement,SVN,Slovenia,Southern Europe,Europe,"Bovec, Trenta, Kobarid, Tolmin, Bojinj, Jesenice",5.7,Moment Magnitude,46.245,13.652,1998,4.0,12.0,1998,4.0,12.0,
Natural,Geophysical,Earthquake,Ground movement,AFG,Afghanistan,Southern Asia,Asia,Shari-I-Buzurg (Faizabad ),6.6,Moment Magnitude,37.106,70.11,1998,5.0,30.0,1998,5.0,30.0,4700.0
Natural,Geophysical,Earthquake,Ground movement,BOL,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,"Aiquile, Tortora",6.6,Moment Magnitude,-16.290154,-63.588653,1998,5.0,22.0,1998,5.0,22.0,95.0
Natural,Geophysical,Earthquake,Ground movement,TUR,Türkiye,Western Asia,Asia,"Adana, Ceyhan, Hatay",6.3,Moment Magnitude,3.878,35.307,1998,6.0,28.0,1998,6.0,28.0,145.0
Natural,Geophysical,Earthquake,Ground movement,AZO,Azores Islands,Southern Europe,Europe,"Faial, Pico, Terceira Isl.",6.2,Moment Magnitude,38.65,25.6756,1998,7.0,8.0,1998,7.0,8.0,10.0
Natural,Geophysical,Earthquake,Ground movement,TUR,Türkiye,Western Asia,Asia,"Geyhan, Adana area",5.1,Moment Magnitude,36.874,35.321,1998,7.0,4.0,1998,7.0,4.0,
Natural,Geophysical,Earthquake,Ground movement,AZE,Azerbaijan,Western Asia,Asia,"Lenkoran, Lerik, Astara, Massali, Yardimili districts",5.7,Moment Magnitude,38.717,48.507,1998,7.0,9.0,1998,7.0,9.0,1.0
Natural,Geophysical,Earthquake,Tsunami,PNG,Papua New Guinea,Melanesia,Oceania,Sandaun Province,7.0,Moment Magnitude,-6.314993,141.926,1998,7.0,17.0,1998,7.0,17.0,2182.0
Natural,Geophysical,Earthquake,Ground movement,ECU,Ecuador,Latin America and the Caribbean,Americas,"Canoa, Bahia de Caraquez, San Vicente, Bricenio, Jama, Chone, Santa Ana, Portoviejo, Montecristi, Manta, Charapoto, San Clemente, San Jacinto (Manabi province)",7.2,Moment Magnitude,-1.831239,-78.183406,1998,8.0,4.0,1998,8.0,4.0,3.0
Natural,Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,"Huaping, Lijiang, Ninglang, Yongcheng counties (Shichuan province)",5.6,Moment Magnitude,27.308,101.029,1998,11.0,19.0,1998,11.0,19.0,3.0
Natural,Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,Tabriz (Fars Province),5.4,Moment Magnitude,27.791,53.608,1998,11.0,13.0,1998,11.0,13.0,5.0
Natural,Geophysical,Earthquake,Ground movement,IDN,Indonesia,South-eastern Asia,Asia,"Halmahera Tengah (Sula Isl., Maluku); Ma,gole, Manado, Taliabu",7.7,Moment Magnitude,-0.789275,124.891,1998,11.0,29.0,1998,11.0,29.0,33.0
Natural,Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,Yunnan,4.5,Moment Magnitude,26.373,104.021,1998,12.0,1.0,1998,12.0,1.0,
Natural,Geophysical,Earthquake,Ground movement,AFG,Afghanistan,Southern Asia,Asia,Rostaq area,6.4,Moment Magnitude,36.479,71.086,1998,2.0,20.0,1998,2.0,20.0,
Natural,Geophysical,Earthquake,Ground movement,PAK,Pakistan,Southern Asia,Asia,"Yar Husain, Rawalpindi, Peshawar",6.4,Moment Magnitude,36.479,71.086,1998,2.0,20.0,1998,2.0,20.0,1.0
Natural,Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,"Artux, Kashy ( Xinjiang)",5.4,Moment Magnitude,39.977,76.731,1998,3.0,19.0,1998,3.0,19.0,
Natural,Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,Xinjiang,5.6,Moment Magnitude,37.388,78.843,1998,5.0,28.0,1998,5.0,28.0,
Natural,Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,Jiashi county (Xinjiang),6.4,Moment Magnitude,39.66,77.343,1998,8.0,27.0,1998,8.0,27.0,3.0
Natural,Geophysical,Earthquake,Ground movement,IDN,Indonesia,South-eastern Asia,Asia,Malang area (Java),6.4,Moment Magnitude,-0.789275,112.413,1998,9.0,28.0,1998,9.0,28.0,1.0
Natural,Geophysical,Earthquake,Ground movement,ALB,Albania,Southern Europe,Europe,"Kukes, Peshkopi",5.0,Moment Magnitude,41.925,20.39,1998,10.0,1.0,1998,10.0,1.0,
Natural,Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Darreh Shahr area, Pol-E-Dokhtar",5.4,Moment Magnitude,33.199,47.225,1998,10.0,5.0,1998,10.0,5.0,
Natural,Geophysical,Earthquake,Ground movement,NIC,Nicaragua,Latin America and the Caribbean,Americas,Ticuante area,4.4,Moment Magnitude,11.968,-85.207229,1998,3.0,25.0,1998,3.0,25.0,
Natural,Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,Sichuan,4.7,Moment Magnitude,27.213,101.057,1998,10.0,26.0,1998,10.0,26.0,
Natural,Geophysical,Earthquake,Ground movement,TUR,Türkiye,Western Asia,Asia,Kayseri,4.5,Moment Magnitude,38.963745,35.243322,1998,12.0,14.0,1998,12.0,14.0,2.0
Natural,Geophysical,Earthquake,Ground movement,COL,Colombia,Latin America and the Caribbean,Americas,"Armenia (Quindio), Risaralda, Valle del Cauca, Tolima Departments",6.2,Moment Magnitude,4.461,-74.297333,1999,1.0,25.0,1999,1.0,25.0,1186.0
Natural,Geophysical,Earthquake,Ground movement,RUS,Russian Federation,Eastern Europe,Europe,"Makhachkala (Dagestan, Causacus)",3.2,Moment Magnitude,42.962,46.954,1999,2.0,2.0,1999,2.0,2.0,
Natural,Geophysical,Earthquake,Ground movement,AFG,Afghanistan,Southern Asia,Asia,"Maidam Shar, Nirkh, Sayedabad, Baraki Barak, Pul-e-Alam, Mohammad Agha - Lowgar",6.0,Moment Magnitude,34.259,69.364,1999,2.0,11.0,1999,2.0,11.0,70.0
Natural,Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Bandar-E-Abbas, Level 1 = Hormozgan",6.6,Moment Magnitude,28.343,57.193,1999,3.0,4.0,1999,3.0,4.0,1.0
Natural,Geophysical,Earthquake,Ground movement,IND,India,Southern Asia,Asia,"Chamoli, Rudraprayag, Bageshwar (new district), Tehri Garhwal, Pauri Garhwal district",6.6,Moment Magnitude,30.512,79.403,1999,3.0,28.0,1999,3.0,28.0,100.0
Natural,Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Chiraz Town, Fars Province",7.0,Moment Magnitude,29.501,51.88,1999,5.0,6.0,1999,5.0,6.0,20.0
Natural,Geophysical,Earthquake,Ground movement,AZE,Azerbaijan,Western Asia,Asia,"Agdash, Geokchai, Udzhar",5.4,Moment Magnitude,40.802,47.448,1999,6.0,4.0,1999,6.0,4.0,1.0
Natural,Geophysical,Earthquake,Ground movement,MEX,Mexico,Latin America and the Caribbean,Americas,"West Puebla, Oaxaca State",6.5,Moment Magnitude,18.386,-102.552784,1999,6.0,15.0,1999,6.0,15.0,15.0
Natural,Geophysical,Earthquake,Ground movement,BGD,Bangladesh,Southern Asia,Asia,Maheshkhali Isl. Level 1 = Chittagong Div,5.2,Moment Magnitude,21.544,91.895,1999,7.0,22.0,1999,7.0,22.0,6.0
Natural,Geophysical,Earthquake,Ground movement,TUR,Türkiye,Western Asia,Asia,"Izmit, Kocaeli, Yalova, Golcuk, Zonguldak, Sakarya, Tekirdag, Istanbul, Bursa, Eskisehir, Bolu",7.6,Moment Magnitude,40.748,29.864,1999,8.0,17.0,1999,8.0,17.0,17127.0
Natural,Geophysical,Earthquake,Ground movement,GRC,Greece,Southern Europe,Europe,"Athens Suburbs: Menidi, Ano Liosia, Thracomacedones, Philadelfia, Zefiri, Metamorphosi, Petroupoli, N. Ionia, Moschato, Fili, Kamatero, Ilion, Elefsina, N. Halkidona, Peristeri, Ag Anargiri, Haidari and Galatsi",5.8,Moment Magnitude,38.119,23.605,1999,9.0,7.0,1999,9.0,7.0,143.0
Natural,Geophysical,Earthquake,Ground movement,TUR,Türkiye,Western Asia,Asia,"Kocaeli, Bursa, Istanbul, Sakarya, Yalova Provinces",5.8,Moment Magnitude,40.709,30.045,1999,9.0,13.0,1999,9.0,13.0,6.0
Natural,Geophysical,Earthquake,Ground movement,TWN,Taiwan (Province of China),Eastern Asia,Asia,"Nantou, Taichung County",7.7,Moment Magnitude,23.772,120.982,1999,9.0,21.0,1999,9.0,21.0,2264.0
Natural,Geophysical,Earthquake,Ground movement,MEX,Mexico,Latin America and the Caribbean,Americas,"North Puerto Angel, Coastal State Oaxaca",7.5,Moment Magnitude,16.1,96.7,1999,9.0,30.0,1999,9.0,30.0,31.0
Natural,Geophysical,Earthquake,Ground movement,TUR,Türkiye,Western Asia,Asia,Marmaris,5.2,Moment Magnitude,38.963745,35.243322,1999,10.0,5.0,1999,10.0,5.0,
Natural,Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,"Zangbei County, Level 1 = Hebei",5.1,Moment Magnitude,41.131,114.658,1999,3.0,11.0,1999,3.0,11.0,
Natural,Geophysical,Earthquake,Ground movement,PER,Peru,Latin America and the Caribbean,Americas,Arequipa Area,6.8,Moment Magnitude,-9.189967,-75.015152,1999,4.0,3.0,1999,4.0,3.0,1.0
Natural,Geophysical,Earthquake,Ground movement,MEX,Mexico,Latin America and the Caribbean,Americas,"Coahuytla, Michoacan, Cuitzeo (Guerrero)",6.3,Moment Magnitude,18.324,-102.552784,1999,6.0,21.0,1999,6.0,21.0,
Natural,Geophysical,Earthquake,Ground movement,TUR,Türkiye,Western Asia,Asia,Izmit,5.2,Moment Magnitude,40.711,29.949,1999,8.0,31.0,1999,8.0,31.0,1.0
Natural,Geophysical,Earthquake,Ground movement,TWN,Taiwan (Province of China),Eastern Asia,Asia,Chiayi City (municipality) - Jiayi Province,5.9,Moment Magnitude,23.445,120.506,1999,10.0,22.0,1999,10.0,22.0,1.0
Natural,Geophysical,Earthquake,Ground movement,PER,Peru,Latin America and the Caribbean,Americas,"Quispillacta, Chuschi area (Ayacucho Department)",4.4,Moment Magnitude,-9.189967,-75.015152,1999,10.0,31.0,1999,10.0,31.0,
Natural,Geophysical,Earthquake,Ground movement,TUR,Türkiye,Western Asia,Asia,Sakarya Province,7.2,Moment Magnitude,40.758,31.161,1999,11.0,11.0,1999,11.0,11.0,3.0
Natural,Geophysical,Earthquake,Ground movement,TUR,Türkiye,Western Asia,Asia,"Duzce, Bolu, Kaynasli",7.2,Moment Magnitude,40.758,31.161,1999,11.0,12.0,1999,11.0,12.0,845.0
Natural,Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,Shanxi Province (Datong Area),5.6,Moment Magnitude,39.899,113.983,1999,11.0,1.0,1999,11.0,1.0,
Natural,Geophysical,Earthquake,Ground movement,VUT,Vanuatu,Melanesia,Oceania,"Pentecost, Ambrym, Paama, Epi Islands",7.5,Moment Magnitude,-15.376706,168.214,1999,11.0,27.0,1999,11.0,27.0,12.0
Natural,Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,"Between Xiuyan and Haicheng (Sanjianfang, Liaoning province)",5.0,Moment Magnitude,40.459,122.889,1999,11.0,29.0,1999,11.0,29.0,
Natural,Geophysical,Earthquake,Ground movement,DZA,Algeria,Northern Africa,Africa,Aïn Témuchent,5.6,Moment Magnitude,35.321,1.659626,1999,12.0,22.0,1999,12.0,22.0,22.0
Natural,Geophysical,Earthquake,Ground movement,IDN,Indonesia,South-eastern Asia,Asia,"Karyasari, Pandelang District (Southwest Jakarta, Java Island)",6.5,Moment Magnitude,-0.789275,105.555,1999,12.0,21.0,1999,12.0,21.0,5.0
Natural,Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Ali-Abad, Level 1 = Mazandaran; Gorgan",5.3,Moment Magnitude,36.92,54.9,1999,11.0,26.0,1999,11.0,26.0,
Natural,Geophysical,Earthquake,Ground movement,RUS,Russian Federation,Eastern Europe,Europe,Kizilyurt area (Dagestan),6.5,Moment Magnitude,43.21,46.82,1999,2.0,21.0,1999,2.0,21.0,1.0
Natural,Geophysical,Earthquake,Ground movement,ESP,Spain,Southern Europe,Europe,"Mula, Puebla de Mula",6.2,Moment Magnitude,38.193,-3.74922,1999,2.0,2.0,1999,2.0,2.0,
Natural,Geophysical,Earthquake,Ground movement,GTM,Guatemala,Latin America and the Caribbean,Americas,San Pedro Sula,6.7,Moment Magnitude,15.782,88.33,1999,7.0,11.0,1999,7.0,11.0,2.0
Natural,Geophysical,Earthquake,Ground movement,PHL,Philippines,South-eastern Asia,Asia,Luzon (Manila Region),7.3,Moment Magnitude,15.766,119.74,1999,12.0,12.0,1999,12.0,12.0,6.0
Natural,Geophysical,Earthquake,Ground movement,BGD,Bangladesh,Southern Asia,Asia,"Maheshkhali area (Cox's Bazar district, Chittagong province)",4.3,Moment Magnitude,21.431,91.762,2000,1.0,2.0,2000,1.0,2.0,
Natural,Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,"Yongren Xian, Yao'an Xian, Nanhua Xian, Dayao Xian areas (Chuxiong Yi district, Yunnan Sheng province), Xiangyun Xian area (Dali Bai district, Yunnan Sheng province)",5.9,Moment Magnitude,25.607,101.063,2000,1.0,14.0,2000,1.0,14.0,7.0
Natural,Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,"Mile Xian area (Honghe Hani and Yi district, Yunnan Sheng province), Qiubei Xian area (Wenshan Zhuang and Miao district, Yunnan Sheng province)",4.9,Moment Magnitude,24.263,103.797,2000,1.0,26.0,2000,1.0,26.0,1.0
Natural,Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,"Xiuyan Manzu Zizhixian area (Anshan district, Liaoning Sheng province)",5.1,Moment Magnitude,40.498,122.994,2000,1.0,11.0,2000,1.0,11.0,
Natural,Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Kashmar, Bardeskan districts (Khorasan)",5.3,Moment Magnitude,35.288,58.218,2000,2.0,2.0,2000,2.0,2.0,1.0
Natural,Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Mohammadieh, Sarhozak, Hajiabad areas (Kashmar district, Khorasan province)",4.9,Moment Magnitude,35.217,58.175,2000,2.0,14.0,2000,2.0,14.0,
Natural,Geophysical,Earthquake,Ground movement,ISL,Iceland,Northern Europe,Europe,"Grimsnes, Selfoss, Eyrarbakki, Stokkseyri city (Arnes provinces)",6.5,Moment Magnitude,63.98,-19.020835,2000,6.0,21.0,2000,6.0,21.0,
Natural,Geophysical,Earthquake,Ground movement,COL,Colombia,Latin America and the Caribbean,Americas,Jurado island and Jurado districts (Choco province),6.5,Moment Magnitude,7.042,-74.297333,2000,11.0,8.0,2000,11.0,8.0,2.0
Natural,Geophysical,Earthquake,Ground movement,MEX,Mexico,Latin America and the Caribbean,Americas,Lazaro Cardenas district (Michoacan province),6.5,Moment Magnitude,18.198,-102.552784,2000,8.0,9.0,2000,8.0,9.0,
Natural,Geophysical,Earthquake,Ground movement,IDN,Indonesia,South-eastern Asia,Asia,"Totikum, Tinangkung, Liang villages (Banggai Kepulauan district, Sulawesi Tengah province), Banggai district (Sulawesi Tengah province)",7.6,Moment Magnitude,-0.789275,123.573,2000,5.0,4.0,2000,5.0,4.0,45.0
Natural,Geophysical,Earthquake,Ground movement,TUR,Türkiye,Western Asia,Asia,Poturge district (Malatya province),4.5,Moment Magnitude,38.164,38.777,2000,5.0,7.0,2000,5.0,7.0,1.0
Natural,Geophysical,Earthquake,Ground movement,TUR,Türkiye,Western Asia,Asia,"Cerkes, Orta districts (Cankiri province), Cubuk district (Ankara province)",6.0,Moment Magnitude,40.693,32.992,2000,6.0,6.0,2000,6.0,6.0,2.0
Natural,Geophysical,Earthquake,Ground movement,IDN,Indonesia,South-eastern Asia,Asia,"Enggano island (Bengkulu Utara district, Bengkulu province)",6.7,Moment Magnitude,-0.789275,102.102,2000,6.0,4.0,2000,6.0,4.0,103.0
Natural,Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,"Lanzhou Shi area (Lanzhou district, Gansu Sheng province)",5.6,Moment Magnitude,37.012,103.791,2000,6.0,6.0,2000,6.0,6.0,
Natural,Geophysical,Earthquake,Ground movement,GRC,Greece,Southern Europe,Europe,"Michalitsi, Mitikas (Artis District, Ipeiros province), Flampoura, Kanali, Pantokratos villages (Prevezis district, Ipeiros province)",5.6,Moment Magnitude,38.922,20.64,2000,5.0,26.0,2000,5.0,26.0,
Natural,Geophysical,Earthquake,Ground movement,ISL,Iceland,Northern Europe,Europe,Hella city (Rangarvalla province),6.5,Moment Magnitude,63.966,-19.020835,2000,6.0,17.0,2000,6.0,17.0,
Natural,Geophysical,Earthquake,Ground movement,NIC,Nicaragua,Latin America and the Caribbean,Americas,"Laguna de Apoyo nature reserve (Masaya district, Masaya province)",5.4,Moment Magnitude,11.884,-85.207229,2000,7.0,6.0,2000,7.0,6.0,7.0
Natural,Geophysical,Earthquake,Ground movement,JPN,Japan,Eastern Asia,Asia,"Koodusimamura, Niizimamura districts (Tookyoo province)",6.1,Moment Magnitude,34.221,139.131,2000,7.0,1.0,2000,7.0,1.0,1.0
Natural,Geophysical,Earthquake,Ground movement,IDN,Indonesia,South-eastern Asia,Asia,"Ciranggon village (Karawang district, Jawa Barat province)",5.4,Moment Magnitude,-0.789275,106.845,2000,7.0,12.0,2000,7.0,12.0,
Natural,Geophysical,Earthquake,Ground movement,RUS,Russian Federation,Eastern Europe,Europe,Ougklegorsk region (Sakhalinskaya Oblast Province),6.8,Moment Magnitude,48.786,142.246,2000,8.0,4.0,2000,8.0,4.0,
Natural,Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,"Wuding Xian area (Chuxiong Yi district, Yunnan Sheng province)",4.9,Moment Magnitude,25.826,102.194,2000,8.0,21.0,2000,8.0,21.0,1.0
Natural,Geophysical,Earthquake,Ground movement,USA,United States of America,Northern America,Americas,"Near Yountville city (Napa district, California province)",4.9,Moment Magnitude,38.3788333,-95.712891,2000,9.0,3.0,2000,9.0,3.0,
Natural,Geophysical,Earthquake,Ground movement,TZA,United Republic of Tanzania,Sub-Saharan Africa,Africa,"Isale, Kipili, Kirando, Namanyere, Wampelembe, Kate areas (Nkasi district, Rukwa province)",6.5,Moment Magnitude,-6.369028,30.709,2000,10.0,2.0,2000,10.0,2.0,1.0
Natural,Geophysical,Earthquake,Ground movement,JPN,Japan,Eastern Asia,Asia,"Aimityoo, Kisimototyoo, Mizokutityoo, Saihakutyoo, Daisentyoo, Nawatyoo, Nakayamatyoo, Hieduson districts (Tottori province), Simane, Okayama provinces",6.7,Moment Magnitude,35.456,133.134,2000,10.0,6.0,2000,10.0,6.0,
Natural,Geophysical,Earthquake,Ground movement,TJK,Tajikistan,Central Asia,Asia,"Khasanov village (Parharskiy district, Khatlon province)",4.8,Moment Magnitude,37.451,69.498,2000,10.0,30.0,2000,10.0,30.0,
Natural,Geophysical,Earthquake,Ground movement,PNG,Papua New Guinea,Melanesia,Oceania,"Duke of York island (Kokopo district, East New Britain province), New Ireland, Northern Solomons provinces",8.0,Moment Magnitude,-6.314993,152.169,2000,11.0,16.0,2000,11.0,16.0,2.0
Natural,Geophysical,Earthquake,Ground movement,IDN,Indonesia,South-eastern Asia,Asia,"Pandeglang, Lebak, Serang districts (Banten province)",6.8,Moment Magnitude,-0.789275,105.63,2000,10.0,25.0,2000,10.0,25.0,
Natural,Geophysical,Earthquake,Ground movement,IDN,Indonesia,South-eastern Asia,Asia,Lahat district (Sumatera Selatan province),6.7,Moment Magnitude,-0.789275,101.905,2000,6.0,7.0,2000,6.0,7.0,1.0
Natural,Geophysical,Earthquake,Ground movement,AZE,Azerbaijan,Western Asia,Asia,"Absheron, Baku, Sumgayit districts (Absheron province)",6.8,Moment Magnitude,40.245,49.946,2000,11.0,25.0,2000,11.0,25.0,31.0
Natural,Geophysical,Earthquake,Ground movement,TKM,Turkmenistan,Central Asia,Asia,Balkan province,7.0,Moment Magnitude,39.566,54.799,2000,12.0,6.0,2000,12.0,6.0,11.0
Natural,Geophysical,Earthquake,Ground movement,TZA,United Republic of Tanzania,Sub-Saharan Africa,Africa,Rungwe district (Mbeya province),4.3,Moment Magnitude,-6.369028,33.766,2001,1.0,5.0,2001,1.0,5.0,
Natural,Geophysical,Earthquake,Ground movement,SLV,El Salvador,Latin America and the Caribbean,Americas,"Berlin, Alegria, Tecapan, Santiago de Maria districts (Usulutan province), Santa Tecla, Comasagua districts (La Libertad province) ; San Miguel, Santa Ana, Sonsonate, Cuscatlan, San Vicente, La Union, Ahuachapan, Cabanas, Morazan, Chalatenango, La Paz, La Libertad, San Salvador, Usulutan provinces",7.7,Moment Magnitude,13.049,-88.89653,2001,1.0,13.0,2001,1.0,13.0,844.0
Natural,Geophysical,Earthquake,Ground movement,GTM,Guatemala,Latin America and the Caribbean,Americas,Jutapia province,7.7,Moment Magnitude,13.049,-90.230759,2001,1.0,13.0,2001,1.0,13.0,6.0
Natural,Geophysical,Earthquake,Ground movement,IND,India,Southern Asia,Asia,"Ahmadabad, Amreli, Anand, Banas Kantha, Bharuch, Bhavnagar, Dahdod, Gandhinagar, Jamnagar, Junagadh, Kachchh, Kheda, Mahesana, Navsari, Patan, Porbandar, Rajkot, Sabar Kantha, Surat, Surendranagar, Vadodara districts (Gurajat province)",7.7,Moment Magnitude,23.419,70.232,2001,1.0,26.0,2001,1.0,26.0,20005.0
Natural,Geophysical,Earthquake,Ground movement,PAK,Pakistan,Southern Asia,Asia,"Badin District, Tharparkar District, Mirpur Khas District districts (Sindh province)",7.7,Moment Magnitude,23.419,70.232,2001,1.0,26.0,2001,1.0,26.0,12.0
