Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,ISO,Country,Subregion,Region,Location,Magnitude,Magnitude Scale,Latitude,Longitude,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths
Natural,Hydrological,Flood,Riverine flood,RUS,Russian Federation,Eastern Europe,Europe,"Bryanskaya Oblast, Tverskaya Oblast, Chelyabinskaya Oblast, Moskva, Novgorodskaya Oblast, Mordoviya Rep. provinces",840000.0,Km2,61.52401,105.318756,2004,3.0,30.0,2004,4.0,9.0,
Natural,Meteorological,Storm,Tornado,BGD,Bangladesh,Southern Asia,Asia,"Mymensingh, Netrakona districts (Dhaka province)",120.0,Kph,23.684994,90.356331,2004,4.0,14.0,2004,4.0,15.0,76.0
Natural,Hydrological,Flood,Riverine flood,BIH,Bosnia and Herzegovina,Southern Europe,Europe,"Bugojno municipality, Gonji Vakuf village (Srednjebosanski district, Federacija Bosne I Hercegovine province) ; Jajce district (Republika Srpska province)",47170.0,Km2,43.915886,17.679076,2004,3.0,23.0,2004,4.0,3.0,
Natural,Hydrological,Flood,Riverine flood,RUS,Russian Federation,Eastern Europe,Europe,"Krapivino (Kemerovskaya Oblast province), Biisk city (Altayskiy Kray province), Abaz city (Khakasiya Rep. province) ; Altay Rep., Altayskiy Kray, Tomskaya Oblast provinces",264500.0,Km2,61.52401,105.318756,2004,4.0,14.0,2004,5.0,18.0,18.0
Natural,Hydrological,Flood,Riverine flood,SAU,Saudi Arabia,Western Asia,Asia,Jizan province,2680.0,Km2,23.885942,45.079162,2004,4.0,14.0,2004,4.0,16.0,5.0
Natural,Hydrological,Flood,Riverine flood,KEN,Kenya,Sub-Saharan Africa,Africa,"Nairobi district (Nairobi province), Tana River, Taita Taveta districts (Coast province), Nakuru, Baringo, Turkana, Marakwet districts (Rift Valley province), Machakos district (Eastern province), Nyamira, Nyando, Rachuonyo, Kisumu, Migori, Homa Bay districts (Nyanza province)",268300.0,Km2,-0.023559,37.906193,2004,4.0,9.0,2004,5.0,11.0,50.0
Natural,Climatological,Wildfire,Forest fire,USA,United States of America,Northern America,Americas,"Los Angeles, Riverside, San Diego, Santa Barbara districts (California province)",66.0,Km2,37.09024,-95.712891,2004,5.0,2.0,2004,5.0,4.0,
Natural,Hydrological,Flood,Riverine flood,COL,Colombia,Latin America and the Caribbean,Americas,"Antioquia, Boyaca, Bolivar, Cauca, Cordoba, Choco, Cundimarca, Guajira, Meta, Norte de Santander, Tolima, Valle del Cauca, Arauca, Casanare, Atlantico, Caldas, Caqueta, Guaviare, Madgalena, Narino, Putumayo, Quindio, Risaralda, Vichada provinces",108.0,Km2,4.570868,-74.297333,2004,1.0,,2004,6.0,28.0,79.0
Natural,Climatological,Wildfire,Forest fire,RUS,Russian Federation,Eastern Europe,Europe,"Kurgan, Omskaya Oblast, Novosibirskaya Oblast, Kemerovskaya Oblast, Tomskaya Oblast, Irkutskaya Oblast, Chitinskaya Oblast, Aginskiy Buryatskiy A. Okrug, Altay Rep., Krasnoyarskiy Kray provinces",245.0,Km2,61.52401,105.318756,2004,5.0,14.0,2004,5.0,16.0,9.0
Natural,Hydrological,Flood,Riverine flood,CRI,Costa Rica,Latin America and the Caribbean,Americas,"Guacimo, Pococi districts (Limon province), Carrandi, Matina, Batan municipalities (Matina district), Guacimo district (Limon province), Pacuarito municipality(Siquirres district, Limon province), Puerto Viejo de Saraquipi, Horquetas municipalities (Sarapiqui district, Heredia province), Turrialba district (Cartago province)",7980.0,Km2,9.748917,-83.753428,2004,5.0,10.0,2004,5.0,11.0,2.0
Natural,Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,Region V (Bicol region) province,260.0,Kph,12.879721,121.774017,2004,5.0,13.0,2004,5.0,19.0,31.0
Natural,Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Nour, Baladeh cities (Nur district, Mazandaran province), Alamout area (Qasr-e shirin district, Ghazvin province), Taleghan area (Savojbolagh district, Tehran province), Chalus, Noshahr districts (Mazandaran province)",6.3,Moment Magnitude,36.29,51.61,2004,5.0,28.0,2004,5.0,28.0,35.0
Natural,Meteorological,Storm,Tropical cyclone,MMR,Myanmar,South-eastern Asia,Asia,"Myebon, Sittwe, Ponnagyun, Pauktaw, Mrauk-U, Minbya areas (Sittwe district, Rakhine province), Kyaukpyu, Ann areas (Kyaukpyu district, Rakhine province)",160.0,Kph,21.913965,95.956223,2004,5.0,19.0,2004,5.0,19.0,236.0
Natural,Hydrological,Flood,Riverine flood,BRA,Brazil,Latin America and the Caribbean,Americas,Maceio district (Alagoas province),150.0,Km2,-14.235004,-51.92528,2004,6.0,1.0,2004,6.0,2.0,28.0
Natural,Hydrological,Flood,Flash flood,CHN,China,Eastern Asia,Asia,Enshi Tujia and Miao (Hubei Sheng province),114.0,Km2,35.86166,104.195397,2004,5.0,27.0,2004,5.0,28.0,18.0
Natural,Geophysical,Earthquake,Ground movement,RUS,Russian Federation,Eastern Europe,Europe,Tatarsky Bay (Sakhalin Isl.) (Sakhalinskaya Oblast Province),4.9,Moment Magnitude,47.311,142.12,2004,5.0,31.0,2004,5.0,31.0,
Natural,Hydrological,Flood,Riverine flood,MKD,North Macedonia,Southern Europe,Europe,"Jegunovce, Dzepciste districts (Tetovo province), Strumica district (Strumica province), Gevgelija, Bogdanci districts (Gevgelija province) Kocani district (Kocani province)",14370.0,Km2,41.608635,21.745275,2004,6.0,4.0,2004,6.0,7.0,
Natural,Meteorological,Storm,Tropical cyclone,VNM,Viet Nam,South-eastern Asia,Asia,"BinH Dinh, Da Nang City, Quang Ngai provinces",65.0,Kph,14.058324,108.277199,2004,6.0,7.0,2004,6.0,11.0,14.0
Natural,Hydrological,Flood,Riverine flood,MEX,Mexico,Latin America and the Caribbean,Americas,Cozumel district (Quintana Roo province),120.0,Km2,23.634501,-102.552784,2004,6.0,12.0,2004,6.0,12.0,1.0
Natural,Hydrological,Flood,Riverine flood,NGA,Nigeria,Sub-Saharan Africa,Africa,Lagos province,340.0,Km2,9.081999,8.675277,2004,6.0,17.0,2004,6.0,18.0,
Natural,Meteorological,Storm,Tropical cyclone,JPN,Japan,Eastern Asia,Asia,Murotosi district (Kooti province),285.0,Kph,36.204824,138.252924,2004,6.0,16.0,2004,6.0,19.0,6.0
Natural,Hydrological,Flood,Riverine flood,CHN,China,Eastern Asia,Asia,"Huaihua, Yiyang, Xiangxi Tujia and Miao, Changsha , Loudi, Hengyang , Yueyang areas (Hunan Sheng province)",92250.0,Km2,35.86166,104.195397,2004,6.0,20.0,2004,6.0,25.0,47.0
Natural,Hydrological,Flood,Riverine flood,CHN,China,Eastern Asia,Asia,"Shuicheng Xian area (Liupanshui district, Guizhou Sheng province) Fenggang Xian area (Zunyi district, Guizhou Sheng province)",47480.0,Km2,35.86166,104.195397,2004,6.0,14.0,2004,6.0,16.0,5.0
Natural,Meteorological,Storm,Storm (General),CHN,China,Eastern Asia,Asia,Xinjiang Uygur Zizhiqu province,90.0,Kph,35.86166,104.195397,2004,6.0,1.0,2004,6.0,4.0,
Natural,Hydrological,Flood,Riverine flood,BGD,Bangladesh,Southern Asia,Asia,"Brahamanbaria, Comilla, Chandpur districts (Chittagong province), Kurigram, Rangpur, Gaibandha districts (Rangpur province), Bogra, Naogaon, Pabna, Serajganj districts (Rajshahi province), Sylhet, Dhaka provinces",21420.0,Km2,23.684994,90.356331,2004,6.0,20.0,2004,8.0,3.0,730.0
Natural,Hydrological,Flood,Riverine flood,NPL,Nepal,Southern Asia,Asia,"Morang, Sunsari areas (Koshi district, Eastern province), Jhapa area (Mechi district, Eastern province), Okhaldhunga, Saptari, Siraha, Udayapur areas (Sagarmatha district, Eastern province), Pyuthan, Dang areas (Rapti district, Mid Western province), Janakpur, Narayani districts (Central province)",37430.0,Km2,28.394857,84.124008,2004,7.0,5.0,2004,7.0,13.0,185.0
Natural,Hydrological,Flood,Flash flood,CHN,China,Eastern Asia,Asia,"Luodian, Guiding areas (Qiannan Buyei and Miao district, Guizhou Sheng province), Qiandongnan Miao and Dong district (Guizhou Sheng province)",9850.0,Km2,35.86166,104.195397,2004,6.0,5.0,2004,6.0,6.0,3.0
Natural,Hydrological,Flood,Riverine flood,CHN,China,Eastern Asia,Asia,"Yibin Shi, Xingwen Xian areas (Yibin district, Sichuan Sheng province), Shandong Sheng, Guangxi Zhuangzu Zizhiqu provinces",14990.0,Km2,35.86166,104.195397,2004,6.0,28.0,2004,6.0,30.0,15.0
Natural,Hydrological,Flood,Riverine flood,CHL,Chile,Latin America and the Caribbean,Americas,"Chiloe, Llanquihue districts (Los Lagos province)",4600.0,Km2,-35.675147,-71.542969,2004,6.0,30.0,2004,7.0,1.0,3.0
Natural,Geophysical,Earthquake,Ground movement,TUR,Türkiye,Western Asia,Asia,Dogubeyazit district (Agri province),5.1,Moment Magnitude,39.766,43.979,2004,7.0,1.0,2004,7.0,1.0,18.0
Natural,Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,"Cagayan district (Region II (Cagayan Valley) province), Ilocos Norte, La Union districts (Region I (Ilocos region) province), Autonomous region in Muslim Mindanao (ARMM), Region IX (Zamboanga Peninsula), Region X (Northern Mindanao), Region XI (Davao Region), Region XII (Soccsksargen), Region XIII (Caraga) provinces",230.0,Kph,12.879721,121.774017,2004,6.0,25.0,2004,7.0,2.0,28.0
Natural,Meteorological,Extreme temperature,Heat wave,CHN,China,Eastern Asia,Asia,"Guangzhou city (Guangzhou district, Guangdong Sheng province)",39.0,°C,35.86166,104.195397,2004,7.0,2.0,2004,7.0,3.0,39.0
Natural,Hydrological,Flood,Flash flood,PHL,Philippines,South-eastern Asia,Asia,"Libungan, Alamada, Pigcawayan areas (North Cotabato district, Region XII province)",2080.0,Km2,12.879721,121.774017,2004,6.0,28.0,2004,6.0,30.0,15.0
Natural,Meteorological,Storm,Tropical cyclone,GUM,Guam,Micronesia,Oceania,"Agat, Merizo, Barrigada, Mangilao areas (Guam province)",137.0,Kph,13.444304,144.793731,2004,6.0,27.0,2004,6.0,28.0,1.0
Natural,Hydrological,Flood,Riverine flood,NGA,Nigeria,Sub-Saharan Africa,Africa,Jigawa province,8720.0,Km2,9.081999,8.675277,2004,6.0,22.0,2004,6.0,25.0,4.0
Natural,Hydrological,Flood,Flash flood,BRA,Brazil,Latin America and the Caribbean,Americas,"Alagoa Grande city (Alagoa Grande district, Paraíba province)",150.0,Km2,-14.235004,-51.92528,2004,6.0,17.0,2004,6.0,18.0,7.0
Natural,Hydrological,Flood,Riverine flood,IND,India,Southern Asia,Asia,"Wayanad, Kozhikode, Kannur, Kasaragod districts (Kerala province)",9000.0,Km2,20.593684,78.96288,2004,6.0,9.0,2004,6.0,11.0,45.0
Natural,Hydrological,Flood,Riverine flood,CHN,China,Eastern Asia,Asia,Jiangxi Sheng province,10940.0,Km2,35.86166,104.195397,2004,5.0,13.0,2004,5.0,17.0,7.0
Natural,Hydrological,Flood,Riverine flood,VNM,Viet Nam,South-eastern Asia,Asia,"Mai Son, Bac Yen, Song Ma districts (Son La province)",3300.0,Km2,14.058324,108.277199,2004,4.0,16.0,2004,4.0,17.0,9.0
Natural,Meteorological,Extreme temperature,Cold wave,ARG,Argentina,Latin America and the Caribbean,Americas,"Mar del Plata city (General Pueyrredon district, Buenos Aires province)",-11.0,°C,-38.416097,-63.616672,2004,7.0,,2004,7.0,,5.0
Natural,Meteorological,Extreme temperature,Cold wave,BRA,Brazil,Latin America and the Caribbean,Americas,"Santa Catarina, Parana provinces",-7.0,°C,-14.235004,-51.92528,2004,7.0,,2004,7.0,,
Natural,Meteorological,Extreme temperature,Cold wave,PER,Peru,Latin America and the Caribbean,Americas,"Ancash, Puno, Cusco, Arequipa, Moquegua, Tacna, Apurimac, Ayacucho, Huancavelica, Huanuco, Junin, Lima, Madre de Dios, Pasco, Ucayali provinces",-35.0,°C,-9.189967,-75.015152,2004,6.0,,2004,7.0,,90.0
Natural,Meteorological,Extreme temperature,Heat wave,ALB,Albania,Southern Europe,Europe,"Durres city (Durres district, Durres province)",38.0,°C,41.153332,20.168331,2004,7.0,1.0,2004,7.0,,3.0
Natural,Meteorological,Extreme temperature,Heat wave,MKD,North Macedonia,Southern Europe,Europe,"Berovo, Bitola, Brod, Debar, Delcevo, Demir Hisar, Gevgelija, Gostivar, Kavadarci, Kicevo, Kocani, Kratovo, Kriva Palanka, Krusevo, Kumanovo, Negotino, Ohrid, Prilep, Probistip, Radovic, Resen, Skopje, Stip, Struga, Strumica, Sveti Nikole, Tetovo, Valandovo, Veles, Vinica provinces",43.0,°C,41.608635,21.745275,2004,7.0,1.0,2004,7.0,,15.0
Natural,Meteorological,Extreme temperature,Heat wave,ROU,Romania,Eastern Europe,Europe,"Alba, Arad, Arges, Bacau, Bihor, Bistrita-nasaud, Botosani, Braila, Brasov, Bucuresti, Buzau, Calarasi, Caras-severin, Cluj, Constanta, Covasna, Dimbovita, Boj, Galati, Giurgiu, Gorj, Harghita, Hunedoara, Ialomita, Iasi, Maramures, Mehedinti, Mures, Neamt, Olt, Prahova, Salaj, Satu Mare, Sibiu, Suceava, Teleorman, Timis, Tulcea, Vaslui, Vilcea, Vrancea provinces",38.0,°C,45.943161,24.96676,2004,7.0,1.0,2004,7.0,,27.0
Natural,Hydrological,Flood,Flash flood,JPN,Japan,Eastern Asia,Asia,"Niigata, Hukusima provinces",7060.0,Km2,36.204824,138.252924,2004,7.0,12.0,2004,7.0,14.0,21.0
Natural,Climatological,Wildfire,Forest fire,USA,United States of America,Northern America,Americas,"Carson City district (Nevada province), Los Angeles district (California province)",68.0,Km2,37.09024,-95.712891,2004,7.0,12.0,2004,7.0,16.0,
Natural,Hydrological,Flood,Riverine flood,AFG,Afghanistan,Southern Asia,Asia,"Shuhada, Jorm districts (Badakhshan province) , Ruy-e-Duab district (Samangan province), Khamard district (Bamyan province), Baghlan province",78940.0,Km2,33.93911,67.709953,2004,7.0,13.0,2004,7.0,19.0,16.0
Natural,Meteorological,Extreme temperature,Heat wave,JPN,Japan,Eastern Asia,Asia,Tokyo city (Tookyoo province),39.5,°C,36.204824,138.252924,2004,7.0,,2004,8.0,,10.0
Natural,Hydrological,Flood,Flash flood,VNM,Viet Nam,South-eastern Asia,Asia,"Du Tien, Du Gia villages (Yen Minh district, Ha Giang province), Bao Lam district (Cao Bang province)",12020.0,Km2,14.058324,108.277199,2004,7.0,18.0,2004,7.0,28.0,53.0
Natural,Meteorological,Extreme temperature,Heat wave,SPI,Canary Islands,Northern Africa,Africa,Canarias province,42.0,°C,28.2916,16.6291,2004,7.0,26.0,2004,7.0,30.0,13.0
Natural,Hydrological,Flood,Riverine flood,ROU,Romania,Eastern Europe,Europe,"Brasov, Buzau, Iasi, Bacau provinces",3540.0,Km2,45.943161,24.96676,2004,7.0,28.0,2004,8.0,1.0,4.0
Natural,Hydrological,Flood,Riverine flood,CHN,China,Eastern Asia,Asia,"Lushui Xian area (Nujiang Lisu district, Yunnan Sheng province), Tengchong Xian, Changning Xian and Longling Xian areas (Baoshan district, Yunnan Sheng province), Yingjiang Xian area (Dehong Dai and Jingpo district, Yunnan Sheng province), Heze, Jining, Tai'an, Linyi districts (Shandong Sheng province), Luohe, Nanyang, Pingdingshan, Sanmenxia, Xinxiang, Xuchang, Zhoukou districts (Henan Sheng province), Huaihua, Xiangxi Tujia and Miao, Zhangjiajie, Changde, Yiyang, Yueyang, Loudi, Shaoyang districts (Hunan Sheng province), Hubei Sheng, Guangxi Zhuangzu Zizhiqu, Chongqing Shi provinces",27920.0,Km2,35.86166,104.195397,2004,7.0,15.0,2004,7.0,20.0,133.0
Natural,Climatological,Wildfire,Forest fire,ESP,Spain,Southern Europe,Europe,"Andalucia, Region de Murcia provinces",420.0,Km2,40.463667,-3.74922,2004,7.0,28.0,2004,8.0,4.0,3.0
Natural,Climatological,Wildfire,Forest fire,PRT,Portugal,Southern Europe,Europe,"Vila Real, Santarem, Faro, Viseu, Braganca provinces",1080.0,Km2,39.399872,-8.224454,2004,7.0,,2004,8.0,,2.0
Natural,Meteorological,Storm,Tropical cyclone,RUS,Russian Federation,Eastern Europe,Europe,Ustordynskiy Buryatskiy Okrug province,100.0,Kph,61.52401,105.318756,2004,7.0,22.0,2004,7.0,22.0,6.0
Natural,Hydrological,Flood,Riverine flood,ZAF,South Africa,Sub-Saharan Africa,Africa,City of Cape Town district (Western Cape province),199.0,Km2,-30.559482,22.937506,2004,8.0,7.0,2004,8.0,9.0,
Natural,Hydrological,Flood,Riverine flood,GEO,Georgia,Western Asia,Asia,Mestia (Samergelo and Zemo (upper) Svaneti province),2160.0,Km2,42.315407,43.356892,2004,7.0,15.0,2004,7.0,20.0,1.0
Natural,Hydrological,Flood,Riverine flood,NGA,Nigeria,Sub-Saharan Africa,Africa,"Ughelli North, Ughelli South districts (Delta province)",510.0,Km2,9.081999,8.675277,2004,8.0,8.0,2004,8.0,10.0,
Natural,Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,"Ludian Xian area (Zhaotong district, Yunnan Sheng province)",5.4,Moment Magnitude,27.266,103.873,2004,8.0,10.0,2004,8.0,10.0,4.0
Natural,Meteorological,Storm,Tropical cyclone,CHN,China,Eastern Asia,Asia,"Taizhou, Wenzhou, Ningbo, Shaoxing districts (Zheijang Sheng province)",165.0,Kph,35.86166,104.195397,2004,8.0,6.0,2004,8.0,12.0,188.0
Natural,Hydrological,Flood,Flash flood,NGA,Nigeria,Sub-Saharan Africa,Africa,Adamawa province,5480.0,Km2,9.081999,8.675277,2004,8.0,8.0,2004,8.0,12.0,65.0
Natural,Meteorological,Storm,Tropical cyclone,CUB,Cuba,Latin America and the Caribbean,Americas,"La Habana, Pinar del Rio, Cienfuegos, Ciudad De La Habana, Isla De La Juventud provinces",220.0,Kph,21.521757,-77.781167,2004,8.0,14.0,2004,8.0,14.0,4.0
Natural,Meteorological,Storm,Tropical cyclone,USA,United States of America,Northern America,Americas,"Bay, Calhoun, Escambia, Franklin, Gadsden, Gulf, Holmes, Jackson, Jefferson, Leon, Liberty, Madison, Okaloosa, Santa Rosa, Taylor, Wakulla, Walton, Washington districts (Florida province), South Carolina, North Carolina provinces",230.0,Kph,37.09024,-95.712891,2004,8.0,13.0,2004,8.0,13.0,10.0
Natural,Hydrological,Flood,Flash flood,TUR,Türkiye,Western Asia,Asia,"Zonguldak city (Merkez district, Zonguldak province), Kagithane, Esenler districts (Istanbul province)",16750.0,Km2,38.963745,35.243322,2004,8.0,16.0,2004,8.0,17.0,2.0
Natural,Geophysical,Earthquake,Ground movement,COL,Colombia,Latin America and the Caribbean,Americas,Sotara district (Cauca province),5.1,Moment Magnitude,2.265,-74.297333,2004,8.0,18.0,2004,8.0,18.0,1.0
Natural,Meteorological,Storm,Tropical cyclone,JPN,Japan,Eastern Asia,Asia,"Kagawa, Ehime, Hyoogo, Kooti provinces",126.0,Kph,36.204824,138.252924,2004,8.0,17.0,2004,8.0,20.0,11.0
Natural,Meteorological,Storm,Tropical cyclone,KOR,Republic of Korea,Eastern Asia,Asia,"Chollabuk-do, Chollanam-do, Kyongsangbuk-do, Kyongsangnam-do provinces",75.0,Kph,35.907757,127.766922,2004,8.0,15.0,2004,8.0,17.0,8.0
Natural,Hydrological,Flood,Flash flood,NGA,Nigeria,Sub-Saharan Africa,Africa,Gombe province,20780.0,Km2,9.081999,8.675277,2004,8.0,21.0,2004,8.0,23.0,25.0
Natural,Meteorological,Storm,Tropical cyclone,CHN,China,Eastern Asia,Asia,"Zhejiang Sheng, Fujian Sheng provinces",140.0,Kph,35.86166,104.195397,2004,8.0,20.0,2004,8.0,23.0,2.0
Natural,Meteorological,Storm,Tropical cyclone,TWN,Taiwan (Province of China),Eastern Asia,Asia,"Hsinchu, Nantou, Taipei, Miaoli, Taichung areas (Taiwan Sheng province)",130.0,Kph,23.69781,120.960515,2004,8.0,24.0,2004,8.0,25.0,32.0
Natural,Geophysical,Earthquake,Ground movement,AFG,Afghanistan,Southern Asia,Asia,Paktya province,5.2,Moment Magnitude,33.426,69.524,2004,7.0,18.0,2004,7.0,18.0,2.0
Natural,Hydrological,Flood,Riverine flood,THA,Thailand,South-eastern Asia,Asia,"Na Di, Prachantakham districts (Phachinburi province), Kap Choeng, Prasat, Chom Phra, Tha Tum, Muang Surin districts (Surin province), Satuk district (Buriram province), Muang Ubon Ratchathani district (Ubon Ratchathani province), Phaya Mengrai, Wiang Chai districts (Chiang Rai province), Rasi Salai district (Si Saket province), Yasothon, Roi Et, Nakhon Nayok, Kalasin provinces",154400.0,Km2,15.870032,100.992541,2004,8.0,6.0,2004,8.0,30.0,9.0
Natural,Meteorological,Storm,Tropical cyclone,JPN,Japan,Eastern Asia,Asia,"Oosaka, Hyoogo, Okayama, Ehime, Kagawa, Miyazaki, Kagosima provinces",126.0,Kph,36.204824,138.252924,2004,8.0,30.0,2004,8.0,31.0,14.0
Natural,Climatological,Wildfire,Forest fire,USA,United States of America,Northern America,Americas,"Shasta Lake area (Shasta districts, California province)",4046.0,Km2,37.09024,-95.712891,2004,8.0,13.0,2004,8.0,14.0,
Natural,Hydrological,Flood,Riverine flood,RUS,Russian Federation,Eastern Europe,Europe,"Labinsk, Motovsk districts (Krasnodarskiy Kray province)",830.0,Km2,61.52401,105.318756,2004,8.0,31.0,2004,9.0,1.0,
Natural,Hydrological,Flood,Riverine flood,CHN,China,Eastern Asia,Asia,"Nanchong, Bazhong, Dazhou, Mianyang, Guang'an, Guangyuan, Ya'an, Liangshan Yi districts (Sichuan Sheng province), Chongqing Shi province",362800.0,Km2,35.86166,104.195397,2004,9.0,2.0,2004,9.0,7.0,222.0
Natural,Meteorological,Storm,Tropical cyclone,JPN,Japan,Eastern Asia,Asia,"Hukuoka, Kagosima, Kumamoto, Miyazaki, Nagasaki, Ooita, Saga provinces",230.0,Kph,36.204824,138.252924,2004,9.0,3.0,2004,9.0,4.0,41.0
Natural,Meteorological,Storm,Tropical cyclone,BRB,Barbados,Latin America and the Caribbean,Americas,"St. Andrew, St. George, St. James, St. John, St. Joseph, St. Lucy, St. Michael, St. Peter, St. Philip, St. Thomas, Christ Church provinces",220.0,Kph,13.193887,-59.543198,2004,9.0,8.0,2004,9.0,8.0,1.0
Natural,Meteorological,Storm,Tropical cyclone,CYM,Cayman Islands,Latin America and the Caribbean,Americas,Grand Cayman province,240.0,Kph,19.513469,-80.566956,2004,9.0,12.0,2004,9.0,12.0,2.0
Natural,Meteorological,Storm,Tropical cyclone,JAM,Jamaica,Latin America and the Caribbean,Americas,"Clarendon, Westmoreland, Saint Catherine, Saint Elizabeth, Saint Thomas, Saint Ann, Trelawny, Saint Andrew And Kingston provinces",250.0,Kph,18.109581,-77.297508,2004,9.0,11.0,2004,9.0,11.0,15.0
Natural,Meteorological,Storm,Tropical cyclone,TTO,Trinidad and Tobago,Latin America and the Caribbean,Americas,"Caparo, Tumpuna villages (Couva/Tabaquite/Talparo province), Caroni village (Tunapuna/Piarco province)",120.0,Kph,10.691803,-61.222503,2004,9.0,9.0,2004,9.0,9.0,1.0
Natural,Meteorological,Storm,Tropical cyclone,VEN,Venezuela (Bolivarian Republic of),Latin America and the Caribbean,Americas,"Aragua, Distrito Capital, Miranda, Vargas provinces",220.0,Kph,6.42375,-66.58973,2004,9.0,8.0,2004,9.0,8.0,5.0
Natural,Meteorological,Storm,Tropical cyclone,PRI,Puerto Rico,Latin America and the Caribbean,Americas,"Aguadilla, Arecibo, Bayamon, Guayama, Humacao, Mayaguez, Ponce, San Juan provinces",130.0,Kph,18.220833,-66.590149,2004,9.0,14.0,2004,9.0,14.0,2.0
Natural,Meteorological,Storm,Tropical cyclone,VIR,United States Virgin Islands,Latin America and the Caribbean,Americas,"Saint Thomas, Saint John, Saint Croix provinces",130.0,Kph,18.335765,-64.896335,2004,9.0,15.0,2004,9.0,15.0,
Natural,Hydrological,Flood,Flash flood,PAN,Panama,Latin America and the Caribbean,Americas,"Panama, Colon provinces",80.0,Km2,8.537981,-80.782127,2004,9.0,17.0,2004,9.0,19.0,16.0
Natural,Meteorological,Storm,Tropical cyclone,JPN,Japan,Eastern Asia,Asia,"Niihama, Saizyoosi districts (Ehime province), Miyagawamura district (Mie province)",220.0,Kph,36.204824,138.252924,2004,9.0,23.0,2004,9.0,25.0,25.0
Natural,Meteorological,Storm,Tropical cyclone,JPN,Japan,Eastern Asia,Asia,"Tookyoo, Sizuoka, Aiti provinces",260.0,Kph,36.204824,138.252924,2004,10.0,3.0,2004,10.0,8.0,11.0
Natural,Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,Baoshan district (Yunnan Sheng province),4.8,Moment Magnitude,25.073,99.169,2004,10.0,18.0,2004,10.0,18.0,
Natural,Meteorological,Storm,Tropical cyclone,JPN,Japan,Eastern Asia,Asia,"Ibaraki, Kanagawa, Nagano, Toyama, Kyooto, Okayama, Tokusima, Ehime, Kagawa, Saga, Miyazaki, Okinawa provinces",230.0,Kph,36.204824,138.252924,2004,10.0,15.0,2004,10.0,19.0,89.0
Natural,Geophysical,Earthquake,Ground movement,JPN,Japan,Eastern Asia,Asia,"Odiyasi, Nagaokasi, Tookamatisi districts (Niigata province)",6.6,Moment Magnitude,37.226,138.779,2004,10.0,23.0,2004,10.0,23.0,40.0
Natural,Meteorological,Storm,Tropical cyclone,TWN,Taiwan (Province of China),Eastern Asia,Asia,"Juifang, Taipei areas (Taiwan Sheng province)",205.0,Kph,23.69781,120.960515,2004,10.0,22.0,2004,10.0,25.0,7.0
Natural,Hydrological,Flood,Riverine flood,AUS,Australia,Australia and New Zealand,Oceania,"Repton, Urunga villages (Bellingen district, New South Wales province), Coffs Harbour district (New South Wales province)",1820.0,Km2,-25.274398,133.775136,2004,10.0,19.0,2004,10.0,22.0,
Natural,Hydrological,Flood,Flash flood,CAF,Central African Republic,Sub-Saharan Africa,Africa,"Bama village (Bria district, Haute-Kotto province), Bangui district (Bangui province), Mobaye district (Basse-Kotto province)",1516.0,Km2,6.611111,20.939444,2004,10.0,24.0,2004,11.0,2.0,3.0
Natural,Geophysical,Earthquake,Ground movement,IDN,Indonesia,South-eastern Asia,Asia,Alor district (Nusatenggara Timur province),7.5,Moment Magnitude,-0.789275,124.868,2004,11.0,11.0,2004,11.0,11.0,33.0
Natural,Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,Gansu Sheng province,5.2,Moment Magnitude,34.682,103.781,2004,9.0,7.0,2004,9.0,7.0,
Natural,Geophysical,Earthquake,Ground movement,COL,Colombia,Latin America and the Caribbean,Americas,"Litoral de San Juan, Litoral de San Juan (is.), Bajo Baudo (is.), Bajo Baudo (pizzaro) districts (Choco province), Cali, Buenaventua, Buenaventura (is.), El Cerrito, Restrepo, Zarzal, Bugalagrande, Calima (darien), Vijes districts (Valle del Cauca province)",7.2,Moment Magnitude,4.695,-74.297333,2004,11.0,15.0,2004,11.0,15.0,
Natural,Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,"Mindoro Occidental, Mindoro Oriental districts (Region IV (Southern Tagalog) province), Region IV-A (Calabarzon), Region V (Bicol region) provinces",215.0,Kph,12.879721,121.774017,2004,11.0,14.0,2004,11.0,21.0,104.0
Natural,Geophysical,Earthquake,Ground movement,DMA,Dominica,Latin America and the Caribbean,Americas,"St. Andrew, St. John, St. Joseph, St. Peter provinces",6.3,Moment Magnitude,15.679,-61.370976,2004,11.0,21.0,2004,11.0,21.0,
Natural,Geophysical,Earthquake,Ground movement,GLP,Guadeloupe,Latin America and the Caribbean,Americas,"Basse-Terre, Terre-de-Bas, Saintes Isl.",6.3,Moment Magnitude,15.679,-62.067641,2004,11.0,21.0,2004,11.0,21.0,1.0
